chapter,chapter_title,chapter_label,chapter_word_count,sentiment,count,rate_per_1000_words,lexicon_source
9,The CIA,Ch. 5: The CIA,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 5: The CIA,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 5: The CIA,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 5: The CIA,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 6: Montevideo Uruguay,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 7: Headquarters Duty,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 8: Rio De Janeiro,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The CIA,Ch. 9: The McLean Va. Years,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 1: Earliest Memories,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 10: Making a Career Change,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 11: Post Rio to Retirement,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 2: The Teenage Period,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 3: World War Two,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 4: My College Years BYU and Colombia,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 5: The CIA,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 6: Montevideo Uruguay,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 7: Headquarters Duty,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 8: Rio De Janeiro,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,1325,disgust,5,3.7735849056603774,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The McLean Va. Years,Ch. 9: The McLean Va. Years,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 1: Earliest Memories,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,4352,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 10: Making a Career Change,6521,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,1325,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,2732,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,2743,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,3158,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,3565,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,3629,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,3847,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,3974,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,3978,disgust,0,0,NRC lexicon via tidytext/textdata
9,The Teenage Period,Ch. 11: Post Rio to Retirement,4352,disgust,0,0,NRC lexicon via tidytext/textdata
